Server ID,Server Name,Server Status,Disk Usage (%),CPU Usage (%),Memory Usage (%),Operating System,Number of CPU Cores,RAM Capacity (GB),Network Traffic (Mbps),Disk I/O (IOPS),Server Location,Server Uptime (days),Target
a9561801-cb94-4d3c-86cd-326d5cb2dee0,Server A,Online,57.69,88.49,57.15,Windows Server,4,8,91.89,54.06,Office,32,1
ad343b38-c84f-4515-b8e7-6f78e931cc71,Server A,Online,91.06,17.66,32.5,Ubuntu Server,4,32,51.55,40.94,Office,122,0
da381341-59d1-45d1-a40f-3c5f27b8073b,Server A,Offline,34.08,40.09,91.42,Ubuntu Server,4,64,26.08,49.53,Office,144,1
e69264f8-84c0-4dad-9123-28071a44001f,Server A,Offline,23.7,57.6,53.12,Windows Server,12,32,78.36,57.47,Data Center,98,0
a3dff7eb-cd9f-41b1-917b-83d5fcd370ca,Server A,Offline,25.92,16.18,25.03,Ubuntu Server,4,32,58.21,34.32,Data Center,68,0
e0976de0-251a-40fd-9241-5a7a34a90dc1,Server C,Online,14.07,40.38,63.11,Ubuntu Server,4,64,60.19,80.58,Office,216,1
c3b0316c-01be-426f-9d72-eaab12084829,Server C,Offline,45.96,89.96,51.65,Windows Server,8,32,23.9,65.25,Data Center,351,1
a56f79c3-6754-403d-a6e6-3e2f57b64a12,Server C,Online,12.26,31.23,18.12,Linux,6,8,29.04,80.54,Office,355,1
f0ce75e8-01e5-4d79-9d0b-cba303797dbb,Server C,Online,70.58,61.68,77.39,Windows Server,6,16,82.81,15.16,Office,10,0
67e2459b-5518-46eb-a28c-bee370e95e2f,Server A,Online,43.65,29.77,77.29,Windows Server,16,8,43.79,36.03,Office,110,0
460481a4-f430-4ea7-a8b0-b032a74ae616,Server B,Online,17.7,72.78,56.56,Windows Server,16,8,23.81,64.46,Office,101,0
bae74947-2e46-41f6-ab3e-a2c359a1b883,Server C,Online,69.65,28.02,57.56,Linux,16,16,92.28,82.35,Office,348,1
801ebb5d-6459-4b8e-9b53-58ba25da6bb2,Server B,Offline,25.42,59.22,35.56,Ubuntu Server,8,8,65.48,63.37,Office,96,0
ae0dc526-359f-4b93-9a23-439bffe43ef9,Server B,Online,62.3,50.28,39.24,Ubuntu Server,16,64,65.68,47.85,Office,54,0
38b8d6d0-8edf-4f24-9ae7-123ac688d2e9,Server A,Online,37.74,82.71,16.48,Ubuntu Server,12,64,50.99,72.25,Data Center,186,1
60d0adec-81d6-4b79-ab1a-b30a18c01d18,Server A,Online,26.64,58.63,57.12,Linux,6,8,59.46,73.45,Office,179,0
57d61749-15dc-4eed-8f7c-668b0dc572fd,Server B,Offline,70.28,59.57,78.67,Ubuntu Server,4,16,97.83,59.49,Data Center,280,1
46aa477c-9164-4207-bc0a-1c95393fc2b6,Server B,Offline,18.18,33.83,54.12,Linux,6,32,55.91,42.31,Office,259,1
5848cdff-b060-4495-bf3f-2edd15bbe7c0,Server C,Offline,18.55,52.77,77.26,Ubuntu Server,8,64,37.23,49.98,Data Center,272,1
de3451ac-0e19-4576-aa3a-627d4347d432,Server A,Online,18.38,73.04,76.99,Ubuntu Server,6,8,84.81,61.77,Office,286,1
f50c24c3-a2bc-49ef-8364-66b92370b222,Server C,Offline,66.79,71.56,37.03,Windows Server,8,64,36.04,31.54,Data Center,274,1
88e623b1-62ea-494a-a3ac-a29dd078aa99,Server B,Online,94.69,25.32,20.71,Linux,16,16,47.02,23.4,Data Center,223,1
8d39c638-6610-4738-8fba-c2e977d1506c,Server B,Online,21.44,28.68,65.5,Linux,12,16,26.82,77.84,Office,61,0
bb2ccb79-dcde-4b77-aa84-fa79e88e08a7,Server B,Offline,12.79,63.11,78.64,Windows Server,12,64,67.78,50.64,Data Center,340,1
d64ed08d-024d-451c-bcb2-2a4e81cc3744,Server C,Offline,43.14,29.29,57.76,Ubuntu Server,12,16,66.0,12.44,Office,197,1
5ff922cc-3ca9-4d84-9203-c3110ba0121d,Server A,Offline,10.27,42.19,71.75,Windows Server,12,64,52.58,93.34,Office,10,1
25c9ec19-c2c0-43f2-a326-b32de6f02f4d,Server B,Online,58.95,31.46,11.04,Linux,4,64,25.13,10.83,Office,166,0
35e27fab-7f1e-4fb6-9e04-c23c14917ead,Server B,Online,61.47,62.44,88.71,Ubuntu Server,8,8,22.45,94.63,Data Center,37,1
7e294598-797b-4e76-9835-94afee95f3fa,Server A,Offline,30.89,12.8,78.55,Ubuntu Server,4,64,67.64,32.85,Office,274,1
8aa287bf-cf0b-4d45-a821-b6cbc2a61550,Server C,Offline,82.99,91.8,23.55,Ubuntu Server,8,32,10.64,97.92,Data Center,349,1
cfcfcc27-1490-4686-8776-6cf91f7488d1,Server B,Online,30.98,66.55,21.49,Windows Server,8,8,42.42,34.45,Office,224,1
50c0c83f-11bf-4404-9214-2fa16f544865,Server B,Offline,72.53,25.22,69.88,Windows Server,4,64,52.91,42.26,Data Center,350,1
5d1f31d9-2926-4bda-bebe-63ee211c424e,Server C,Online,11.53,78.15,85.54,Ubuntu Server,8,8,39.79,26.12,Office,42,1
7a108198-d591-4da8-a449-cd8c8214fb1f,Server C,Offline,75.44,56.78,67.19,Ubuntu Server,8,64,47.95,18.56,Office,252,1
13401632-cfa9-4e83-a93d-12a40b1e6afa,Server A,Offline,73.36,77.93,52.12,Linux,4,8,49.26,86.42,Office,19,0
37d23505-9e43-4443-8586-06df41583c88,Server C,Offline,47.55,38.72,51.65,Windows Server,12,64,63.04,96.63,Office,267,1
a62e1595-d0fb-4f56-937a-0c484b207840,Server B,Offline,76.83,28.87,10.72,Linux,4,16,95.51,28.5,Office,110,1
6ee83662-9f93-45a1-b0f4-57a02c8c50ab,Server A,Online,34.95,49.79,68.8,Ubuntu Server,12,16,50.62,49.1,Data Center,303,1
997cbbd5-2c83-4f9c-946f-e2819c5a4aca,Server C,Online,80.5,67.36,88.4,Ubuntu Server,12,64,53.21,95.05,Data Center,240,1
fa996924-2358-44c9-a5a4-447bed522139,Server C,Offline,31.99,53.52,71.11,Linux,4,32,45.18,65.63,Data Center,344,1
85f20630-093e-4c31-9030-59fda9b2349e,Server C,Online,67.56,72.0,73.66,Ubuntu Server,6,16,13.41,75.8,Office,364,1
50ba0c86-a5cc-4c04-b45c-29d68774e99f,Server A,Online,45.59,83.44,50.0,Linux,4,32,49.84,25.32,Data Center,224,1
0071a686-74d7-4b67-a252-40dd8732db84,Server C,Online,68.28,70.34,45.27,Ubuntu Server,8,32,13.84,89.03,Data Center,252,1
0ab993e1-8711-4bb2-9dfb-a2ef408d8a65,Server B,Offline,48.9,18.59,74.99,Windows Server,12,32,87.0,22.61,Data Center,8,0
62e6141b-fb2d-4275-967c-98f91adeca57,Server B,Online,85.72,70.21,52.81,Windows Server,8,32,39.59,10.66,Office,224,1
2012b56c-13a4-4ffe-9d06-d7f2f224291c,Server C,Online,56.37,23.11,13.87,Windows Server,16,16,66.16,72.1,Data Center,138,0
fa822d91-8245-44cf-b3bd-e142e29adba8,Server A,Offline,34.76,55.99,91.88,Linux,4,16,33.05,96.01,Office,290,1
8e55676a-fad3-4dfc-86b7-fa59f2ebaa11,Server C,Online,91.1,38.0,27.42,Linux,8,32,52.65,67.41,Data Center,335,1
806120f7-9f89-40eb-9b8f-178b0149a224,Server C,Online,30.08,89.73,24.0,Linux,4,64,43.91,82.09,Data Center,34,0
b2e691a0-8bea-4247-ab05-613a3bd8d427,Server B,Online,12.96,54.63,59.77,Linux,8,32,57.96,56.34,Office,296,1
8a064157-52a2-49e4-bd07-3e062a3c8475,Server C,Online,30.4,22.18,53.97,Ubuntu Server,8,8,77.04,27.97,Data Center,63,0
e08dad0a-6b9f-4291-bb2f-809902ea4216,Server A,Online,56.4,36.32,48.71,Linux,4,16,22.38,37.4,Office,159,0
e57a89df-090d-46a7-a1a1-7fa540d357f1,Server C,Offline,69.78,91.02,55.63,Linux,16,64,29.8,66.44,Data Center,106,1
86fd0a08-4307-46b8-b39d-e1456c9d26f1,Server C,Online,61.33,66.69,48.2,Windows Server,12,64,99.96,95.48,Office,179,1
bbb667d7-8148-426e-bf0f-0ca971e3f50b,Server C,Offline,92.33,58.1,28.02,Windows Server,6,64,50.94,20.57,Office,9,0
437a0d66-4bd9-4593-960e-6c9e057b76db,Server A,Offline,35.42,60.5,46.77,Linux,6,32,61.67,29.56,Data Center,48,0
546e6bd3-b655-4771-a215-415745d56437,Server C,Offline,32.24,83.65,84.79,Linux,12,16,18.94,35.73,Data Center,268,1
0b3dfa03-7c49-4a5c-9697-d43773bfe286,Server A,Online,48.28,51.62,15.44,Ubuntu Server,8,64,33.85,70.18,Data Center,115,0
a21b1d10-e8c0-4011-bff1-73e73c978de9,Server B,Offline,90.72,90.08,31.0,Windows Server,6,8,40.39,50.26,Data Center,199,1
71abd7e9-20d7-4710-bf9b-8e8dc4c4c415,Server C,Offline,45.54,51.54,31.09,Windows Server,12,64,10.95,89.11,Data Center,302,1
d445fc2e-9e13-4a73-968a-afba2adf2bf4,Server A,Offline,91.18,17.44,61.21,Windows Server,4,32,96.28,12.21,Office,352,1
dae024a1-f90c-4636-abea-5994dd54425a,Server A,Offline,23.19,49.23,41.62,Ubuntu Server,6,16,11.73,11.48,Office,65,0
2e6345ae-6cfd-46c4-af19-938b7ccd329b,Server A,Online,59.76,35.47,71.23,Windows Server,16,64,70.0,66.41,Data Center,51,0
55fc578b-2d96-448e-acf8-0ece9a627a06,Server A,Online,47.68,85.42,11.33,Linux,6,16,29.0,58.76,Data Center,45,0
417ef2ea-fb36-49f0-849d-c3558c79e8b7,Server A,Offline,87.47,23.07,59.59,Windows Server,12,64,79.71,71.22,Office,136,0
a9ea0de0-44e9-44e3-9084-1b3630556d47,Server B,Online,60.8,44.19,78.07,Linux,4,16,14.63,34.17,Office,262,1
5927fce5-4818-45d6-a0cf-ccc1e784f9c8,Server C,Offline,69.43,32.27,58.8,Windows Server,4,32,44.55,95.57,Data Center,136,1
c8dabf7d-b3c7-4d19-8305-79de0d25ebd2,Server A,Online,54.37,45.81,59.53,Ubuntu Server,4,16,90.79,39.49,Data Center,156,1
469071f1-358d-4917-9dfd-2cfefa0de610,Server C,Offline,47.17,88.15,48.65,Linux,12,16,18.5,81.45,Data Center,335,1
96df3969-bcee-41ca-9f7e-01502fbae952,Server C,Online,78.01,75.58,80.41,Ubuntu Server,16,32,76.75,60.48,Data Center,270,1
3d253119-837d-4559-af1f-90963bc447b2,Server C,Offline,24.31,35.88,39.54,Windows Server,12,32,75.84,44.45,Data Center,343,1
2235d90e-c445-4240-bf52-823b30fc509d,Server C,Online,84.47,19.12,49.38,Ubuntu Server,12,32,13.03,37.92,Office,276,1
0d3685f2-8c7d-4de3-aca4-3ae7bfa4573d,Server C,Offline,49.08,84.99,76.64,Linux,4,16,17.94,49.45,Office,231,1
68ddd266-5ea7-42f9-90c6-4098766b0699,Server A,Online,45.03,50.71,78.44,Linux,8,64,98.68,29.47,Data Center,159,1
b01ffa80-e832-4fc2-a3b4-c13905853c25,Server C,Online,56.32,53.16,36.04,Ubuntu Server,16,64,58.23,34.83,Office,249,1
ee380345-8c8c-4c7a-8a24-20848298f9d3,Server C,Online,12.54,30.31,69.19,Windows Server,8,32,70.22,51.97,Data Center,33,0
ade24aae-1872-4129-9762-8b1d115c8fc3,Server A,Offline,90.43,28.75,72.86,Windows Server,6,16,27.11,20.78,Office,329,1
735551bf-e5f9-4018-8559-829df849b6d2,Server A,Offline,13.59,16.06,82.57,Ubuntu Server,6,16,18.72,66.44,Office,324,1
93b8c7bb-3c99-4265-a28f-186f8bbae365,Server C,Offline,39.57,84.07,41.29,Windows Server,12,8,54.12,84.35,Data Center,13,0
7d926ae5-b97d-4a93-ae6b-00d913c642d8,Server C,Offline,37.26,83.04,80.84,Ubuntu Server,12,8,99.53,29.32,Office,361,1
6f74a5f7-2658-4e19-9413-1685a7ac0656,Server C,Offline,37.13,64.2,28.56,Windows Server,4,8,31.03,33.04,Office,299,1
638c04f2-6efc-48fc-97ff-d8e55a424708,Server A,Offline,76.04,75.75,39.27,Windows Server,12,32,75.22,74.35,Office,184,1
de62dd07-a3a0-4efa-85ba-b80245ddca94,Server C,Online,73.84,92.87,74.17,Linux,4,8,55.67,82.2,Data Center,243,1
a90b1ed4-a58e-4822-98aa-78d2a70d2f70,Server A,Offline,33.41,10.28,81.31,Linux,6,16,85.24,30.78,Office,274,1
2308c246-f8fe-4086-8a5d-09574c0470a4,Server B,Offline,10.73,14.83,53.89,Windows Server,12,16,64.21,36.12,Office,3,0
968628b4-30de-4649-9c4f-636b93625bed,Server A,Online,18.67,39.06,11.87,Ubuntu Server,16,32,33.2,23.53,Office,211,1
1f8e9293-a2ef-4266-ad2a-bf73fd6480fb,Server B,Offline,48.85,23.64,30.86,Ubuntu Server,6,64,60.55,22.7,Data Center,309,1
a8f95c4d-1185-40ba-87ba-c6dcd75b860f,Server C,Online,37.72,70.75,40.28,Linux,12,64,13.49,96.64,Office,193,1
f9d9d7c9-71f0-4cea-908b-bf23c6e79a45,Server A,Offline,84.06,61.94,37.61,Linux,16,8,75.12,96.5,Office,325,1
2fb7e3c2-5d99-46a3-a0c6-15327bdae45b,Server A,Offline,88.77,22.85,92.55,Linux,8,16,53.47,54.79,Data Center,267,1
84d66187-2fca-4ce4-a08b-c12622c55d21,Server A,Offline,44.36,85.52,68.04,Linux,4,32,89.55,65.68,Office,82,0
c261bd19-93c0-477c-aa6c-ff3463b25571,Server C,Online,74.23,59.48,89.49,Linux,16,16,80.03,10.51,Office,151,1
fee75b24-f349-445c-bf40-ee4abfc7fbba,Server A,Online,75.07,26.45,73.71,Linux,6,64,28.0,67.17,Office,179,0
048616ab-4bfa-4cc7-9928-6a95c8991a99,Server B,Online,62.6,78.8,47.21,Windows Server,8,16,20.47,81.4,Office,218,1
dacd102b-66ee-42d2-aa42-8e144a9ec026,Server B,Online,31.19,67.36,44.05,Linux,6,32,92.16,18.15,Data Center,145,1
a5eceafd-15b7-41d0-93e6-eb174fe93b4a,Server A,Offline,38.97,44.39,88.25,Windows Server,12,8,43.46,54.35,Data Center,114,1
cefc81c0-a868-4ead-a2d9-7cba7684ece4,Server A,Offline,88.65,23.07,81.37,Linux,6,8,97.64,99.6,Office,257,1
2617d02a-b88a-4a2f-a196-540d751fc3f7,Server A,Online,36.88,88.36,23.15,Linux,16,16,23.73,58.9,Office,182,1
8bac08fb-2cc4-4a24-837d-51ebbd0016d1,Server C,Online,19.06,81.55,49.32,Linux,6,32,27.22,40.65,Office,347,1
1bf2eb28-05c4-4e37-8ce8-84346eda7380,Server A,Offline,88.82,46.58,71.04,Ubuntu Server,8,64,10.31,46.81,Data Center,37,0
c33e3da2-a988-43d9-b67d-70e320ee6f43,Server B,Online,29.51,60.02,43.23,Ubuntu Server,12,64,59.11,73.52,Data Center,130,0
1a4dcf52-73d1-42cd-9b6d-d8eccef6845d,Server C,Online,28.87,79.59,18.04,Ubuntu Server,8,8,74.55,51.21,Data Center,84,0
79e5347a-29fb-45d9-8992-08e4cb98d4a7,Server C,Offline,32.2,79.67,20.11,Windows Server,4,16,15.13,82.64,Office,37,0
9f4ef5f3-2846-4a04-ad7f-5ac69c3f831d,Server C,Offline,29.83,87.29,30.51,Windows Server,6,8,76.3,16.43,Office,11,0
e4618c50-6e91-49e2-b6d6-721667a731ac,Server B,Offline,28.2,48.47,63.06,Windows Server,6,64,66.41,13.07,Office,92,0
26761454-0948-48c5-8f02-127344d7324f,Server B,Online,33.3,73.22,41.34,Windows Server,6,64,37.1,86.25,Data Center,101,0
28168470-a38d-4fe0-ae21-97725c68d95c,Server C,Online,76.57,61.26,94.51,Linux,4,64,89.14,97.83,Office,260,1
3a4bbec9-8a45-4380-985b-459aaadcb7ea,Server C,Offline,55.52,53.64,11.16,Windows Server,6,32,56.08,64.34,Office,59,0
43268da0-91d0-485b-ae44-7138c3e9e25f,Server A,Offline,44.28,67.89,94.06,Windows Server,8,32,22.9,29.63,Data Center,81,1
e6e8bcab-d92a-476d-85e7-ae14d1a9f288,Server B,Online,94.6,19.69,28.59,Ubuntu Server,4,16,57.94,21.78,Office,92,0
fd0802cd-f467-45f8-8c4d-e34141bddbb4,Server C,Online,56.05,24.69,54.16,Ubuntu Server,8,32,39.4,74.39,Data Center,218,1
b942878f-bb97-46c4-a641-3b9f7e3be370,Server A,Offline,15.61,14.07,94.45,Windows Server,8,64,43.29,16.77,Data Center,365,1
52776174-1eee-4282-a42e-c94a4b6ab4d0,Server B,Offline,36.61,60.74,34.88,Ubuntu Server,6,8,42.48,23.76,Office,333,1
ef1fb9d2-f7fc-4385-9bbe-3c44191dd7cb,Server B,Online,91.66,26.61,28.98,Windows Server,16,16,85.16,83.58,Office,321,1
01f69069-8eb6-4450-a5c3-9bc298326f1f,Server B,Offline,63.01,89.29,88.67,Linux,8,64,54.82,18.01,Office,99,1
e61b065c-d186-4920-abb2-282fb930a3b7,Server A,Offline,48.19,73.87,91.26,Linux,12,32,78.54,12.18,Data Center,331,1
0684167a-6bae-46e7-b312-f0b018259c85,Server A,Offline,58.08,22.64,73.04,Ubuntu Server,8,64,92.83,26.66,Data Center,153,1
8949bf61-9608-4eef-8981-c0b026172768,Server B,Online,28.42,70.08,29.39,Linux,12,32,50.43,77.56,Office,1,0
84c2e85c-dee9-45f6-9dbf-604d4b038311,Server A,Offline,93.18,71.83,55.54,Linux,6,8,57.4,38.94,Data Center,158,0
64a64a3f-de9f-4cc4-9401-19bb2ab55e0a,Server C,Offline,79.5,78.79,19.82,Linux,6,64,95.06,32.86,Data Center,97,1
412f1f08-374c-4bc3-abac-bb1913790627,Server B,Offline,92.99,84.01,37.3,Ubuntu Server,6,32,21.18,38.32,Data Center,48,0
b2d997e5-73f9-40d7-807b-dbb91e5285c4,Server A,Online,25.94,57.48,84.93,Windows Server,8,8,23.01,57.61,Data Center,138,0
df1fe756-c66e-490f-ae78-a7ca1f692e4e,Server B,Online,15.36,41.91,91.64,Windows Server,4,8,73.11,24.75,Data Center,49,1
0ae144bf-66e5-4d64-9b50-001ae34e6c88,Server A,Offline,45.05,84.05,55.76,Windows Server,4,32,35.52,11.47,Office,100,0
0a20114d-0194-429e-89a7-24e38663d286,Server A,Online,39.2,64.23,32.72,Linux,16,8,50.18,43.38,Data Center,324,1
c3fefc58-d84c-4d44-b69b-2b550000eb66,Server B,Online,24.91,92.38,41.67,Linux,8,16,15.1,13.73,Data Center,240,1
59c6dc25-7e08-4873-ae77-7d2bd9b77da7,Server A,Offline,92.64,45.45,44.37,Linux,8,64,74.09,14.28,Office,316,1
24a7321f-1c2a-43b8-81ad-68ed0f868eb3,Server B,Online,67.59,69.92,71.19,Linux,4,64,98.55,11.72,Data Center,344,1
890c09d2-177f-488e-89c0-359f947eee36,Server B,Online,77.89,25.89,51.12,Linux,8,64,67.66,82.55,Office,189,1
af207130-6a23-4885-8d43-bfb3f39ca52c,Server A,Offline,10.77,33.05,59.8,Windows Server,6,32,78.6,89.51,Office,295,1
75f95e70-b92e-4012-8b0b-c65b94cf81f4,Server B,Offline,72.57,36.93,25.79,Windows Server,12,32,40.83,68.21,Office,238,1
998c5c9c-6625-41e4-acdc-467b0ebb2eac,Server A,Online,54.05,26.48,43.61,Linux,4,16,70.85,52.41,Office,189,1
30a9ece2-bf6a-42e6-8bbb-ba5a017bacd5,Server A,Online,10.16,73.51,51.84,Linux,12,32,71.7,48.83,Office,296,1
320be7fb-f598-407f-806a-6c2a454979de,Server A,Offline,58.13,12.63,23.03,Linux,8,8,16.71,28.63,Data Center,356,1
47c2177a-2552-43af-b222-0ee66d1c28b0,Server C,Online,94.87,36.21,22.98,Linux,16,16,70.86,10.25,Office,62,0
72d5c1b3-664e-478e-9f16-067aa4b7a3ab,Server B,Offline,87.99,68.22,75.23,Linux,6,8,93.62,94.18,Office,190,1
b76123fe-d203-46f5-9076-db81914bef8d,Server B,Online,12.42,85.42,68.86,Windows Server,8,8,53.91,87.48,Data Center,50,0
0065a66f-08b7-479e-8fc4-219d51bac1d6,Server B,Offline,58.25,23.03,87.54,Linux,12,32,13.76,41.46,Data Center,83,1
3a8699e0-2648-4121-ba83-f4a9b71d1597,Server B,Offline,76.24,75.49,10.43,Windows Server,16,8,75.3,15.97,Data Center,117,0
e6ea0ec6-3592-44ff-994b-668b95bcd603,Server C,Online,20.05,35.79,21.63,Linux,6,8,94.62,63.83,Office,266,1
3de931c3-ce12-401c-b4f8-a89f5cbf8c0a,Server B,Online,82.5,46.49,35.2,Linux,8,32,18.24,86.99,Data Center,152,0
22142c0c-f71e-4f32-96df-ae172c44ed09,Server A,Offline,59.83,74.12,64.12,Ubuntu Server,4,16,84.6,22.86,Office,278,1
effc3fad-17f8-47ce-ac95-be65c5b5dfe1,Server C,Online,23.19,58.17,19.81,Windows Server,4,8,52.92,33.89,Data Center,328,1
1a2bf529-93f4-4082-ba68-c1178e645cf3,Server B,Online,47.95,10.47,91.14,Linux,12,8,40.61,16.58,Office,276,1
927271f5-203f-4033-96ed-4caa1970effb,Server B,Offline,52.1,30.81,42.58,Ubuntu Server,6,32,81.7,17.0,Office,90,0
8df2792d-7fe8-45ad-872c-91b385e4fedc,Server A,Online,23.65,26.49,74.87,Windows Server,12,32,66.76,41.55,Office,183,1
9f60b3a2-a227-4c67-9fdd-1ecde52e09aa,Server A,Online,48.97,28.16,39.57,Windows Server,8,16,87.29,39.21,Office,349,1
86c87b53-15c3-4301-8572-3c8e55d4d37d,Server B,Offline,64.59,30.54,74.65,Ubuntu Server,6,64,50.82,87.68,Office,351,1
9f1ec9f2-5147-4ecb-8fcc-c2dfe26e1a90,Server B,Online,91.99,91.4,87.41,Ubuntu Server,8,64,87.65,48.57,Office,113,1
fb9b79fa-8755-4452-9e37-b94b4af8a5c6,Server A,Offline,85.5,82.17,25.75,Linux,12,8,82.22,86.59,Data Center,258,1
fb44caec-7e30-410d-bf1e-8a6dfc8399d8,Server B,Offline,31.2,59.34,30.5,Linux,16,32,35.49,93.23,Data Center,11,1
b46c0826-8d7a-4116-93cf-f7d0a7244b00,Server A,Offline,20.76,46.31,13.36,Linux,12,8,49.45,68.83,Data Center,257,1
742d2e8a-591e-415f-8cae-0ccd6b37a10f,Server B,Offline,94.08,32.69,50.19,Windows Server,8,64,76.18,76.55,Office,91,0
1ef45646-a1a4-45c5-9ded-ab2ef713d264,Server C,Online,22.82,86.49,51.06,Ubuntu Server,4,64,44.51,97.11,Office,12,1
d398ff93-bb23-4e19-8aad-9268864300f4,Server C,Online,60.51,11.02,77.47,Windows Server,16,16,78.99,62.74,Office,135,0
f5c93e7c-ffe7-467f-95d6-3e9970abfffd,Server B,Offline,22.56,30.03,62.9,Linux,4,32,12.96,11.91,Office,164,0
e58bdad7-f99f-4ef1-bc5f-91eac7632751,Server C,Online,23.01,23.45,46.22,Ubuntu Server,4,8,42.43,89.42,Data Center,70,0
0ad9abd2-7205-4401-acd0-deaca6ded922,Server A,Offline,31.37,32.69,12.27,Ubuntu Server,16,64,25.96,26.19,Data Center,326,1
702cae30-4649-4835-8716-8ee9cb0bc6a8,Server C,Offline,76.52,32.49,47.33,Linux,16,16,72.0,74.06,Office,33,0
f4eb311e-b3be-481a-b3a1-dcf16c6fc433,Server A,Online,86.16,28.85,38.67,Windows Server,8,16,57.38,24.03,Office,188,1
0687364c-814e-414e-ba3f-b40f0ae8c208,Server B,Offline,80.68,74.5,30.23,Windows Server,12,8,38.91,41.81,Office,91,0
6bdfeb08-fd96-46f3-85c7-e71a049aba73,Server C,Online,84.18,77.6,77.87,Windows Server,6,8,92.49,49.67,Office,262,1
8eb6a574-c9fa-4b28-b03c-5a1c658f226e,Server B,Offline,60.48,29.92,13.8,Linux,8,8,64.2,48.62,Office,133,0
242cb37b-a8ca-4686-801b-dd93f951f582,Server A,Offline,74.07,50.98,24.89,Windows Server,16,64,46.18,65.78,Office,327,1
8a01aba2-46f6-4437-ba0d-e47b08a86f0f,Server A,Online,55.26,34.14,61.54,Ubuntu Server,12,8,58.67,59.71,Data Center,124,0
762854ec-9918-4251-b938-b77791c01f01,Server B,Offline,79.9,91.99,23.58,Ubuntu Server,16,16,67.79,16.63,Office,225,1
d42bbe83-3038-4474-9c0c-1b52c7c24a91,Server A,Offline,74.3,20.19,30.5,Ubuntu Server,16,32,22.08,14.84,Office,137,0
c4b229ef-c6ad-4d4f-a9f2-58ea193336c8,Server A,Online,77.94,47.78,76.24,Ubuntu Server,6,16,62.79,26.52,Data Center,34,0
5008d50f-bad5-4b90-8024-e0cca1b1bc9f,Server C,Online,25.13,89.34,66.53,Ubuntu Server,6,64,73.43,72.1,Data Center,340,1
4fec7f51-9b6c-4ff5-9178-6649b057bd2d,Server A,Offline,93.29,44.27,23.19,Linux,16,16,10.64,84.81,Data Center,280,1
36d12614-ec91-4036-83a8-acfe8583c2ce,Server B,Online,30.61,46.84,39.37,Linux,16,64,29.94,66.14,Data Center,101,0
afae3410-7ad6-4dc6-a329-637419a66715,Server A,Offline,12.1,41.2,65.46,Ubuntu Server,8,8,24.74,19.92,Office,12,0
91a8d359-3a9e-4d3b-9647-f80ac78f9415,Server A,Offline,14.37,25.23,11.72,Ubuntu Server,12,32,57.93,88.04,Office,336,1
2185515a-b136-4c7b-bb8a-810026b5c521,Server A,Online,34.48,71.11,24.8,Ubuntu Server,16,32,98.53,11.94,Data Center,351,1
3d3557b0-5be2-4eea-85d6-1db103896ed7,Server C,Online,49.07,65.34,23.27,Windows Server,6,8,10.04,59.38,Data Center,147,0
2b6431c1-ea99-41ac-b027-b9766dfadbd2,Server A,Offline,92.36,40.31,53.19,Windows Server,12,16,56.4,41.61,Office,237,1
9c4d257d-5daf-4c7c-ae9c-64d59811046e,Server C,Online,66.32,85.5,19.41,Ubuntu Server,12,16,72.69,46.72,Office,68,0
09860b6c-6c5e-459a-8880-ae308f625b5f,Server B,Offline,44.09,21.01,89.05,Ubuntu Server,4,8,96.26,67.62,Data Center,166,1
76cc6f8e-acc6-430a-9052-12a1d577ca79,Server B,Offline,87.83,40.38,21.09,Linux,6,32,18.25,48.08,Office,177,0
feca5e03-693e-457c-a55f-b0c1b0b02222,Server C,Offline,58.82,68.18,37.94,Windows Server,4,8,26.7,99.67,Data Center,338,1
d06f62b2-ce86-4a63-b073-858012a55b80,Server B,Offline,75.0,27.74,58.62,Ubuntu Server,6,64,65.1,76.89,Data Center,171,0
2368c5d7-98e7-45a5-9e85-e1580fa47b23,Server A,Offline,26.63,83.08,56.19,Ubuntu Server,16,64,63.83,33.15,Office,318,1
e023c8fb-8550-4fe6-9085-75c31512658a,Server A,Online,84.4,38.09,36.51,Linux,4,64,56.59,13.63,Office,45,0
6120af75-65eb-4084-926e-9e50a0df84de,Server C,Offline,78.91,38.8,90.45,Ubuntu Server,16,32,30.91,54.22,Data Center,157,1
d40c0371-44db-44a5-a273-dd8d2ac724ba,Server C,Online,77.49,89.62,60.51,Ubuntu Server,16,16,18.22,87.6,Office,302,1
ed1a6cde-4438-4c3c-bafa-b1bab02fb975,Server A,Online,73.42,63.16,18.29,Windows Server,8,32,73.51,56.46,Data Center,278,1
5ca3ad4b-2b46-4cc0-94d8-261d6bc121c7,Server C,Offline,24.27,38.96,66.66,Windows Server,6,16,13.76,65.07,Data Center,130,0
254e77e6-89b4-4262-b66d-d43029db5c81,Server A,Online,40.13,33.13,94.78,Ubuntu Server,6,16,29.31,99.73,Data Center,97,1
b42f79a2-e476-4fa7-962e-725ba6994512,Server B,Online,73.32,88.64,23.48,Linux,8,16,40.15,82.82,Data Center,267,1
9c60285c-830d-44ff-b4b7-25ea055451b1,Server C,Online,68.84,74.45,76.05,Ubuntu Server,12,16,16.62,37.88,Office,170,0
